,Unnamed: 0,full_name,selling_price,new-price,year,seller_type,km_driven,owner_type,fuel_type,transmission_type,mileage,Brand
7480,7480,Maruti Celerio ZXI,409999,660000,2017,Individual,50000,First Owner,Petrol,Automatic,23.1,Maruti
7481,7481,Volkswagen Polo 2015-2019,319000,1175000,2012,Dealer,58000,First Owner,Petrol,Manual,18.78,Volkswagen
7482,7482,Maruti Swift VXI,450000,898000,2015,Dealer,38000,First Owner,Petrol,Manual,21.21,Maruti
7483,7483,Mahindra Bolero 2011-2019,635000,1102000,2015,Individual,30000,First Owner,Diesel,Manual,15.96,Mahindra
7484,7484,Maruti Wagon R,450000,764000,2016,Dealer,24000,First Owner,Petrol,Manual,21.79,Maruti
7485,7485,Honda Jazz 1.2,725000,1189000,2017,Individual,35000,First Owner,Petrol,Automatic,19.0,Honda
7486,7486,Maruti Swift Dzire,191000,637000,2014,Individual,110000,First Owner,Petrol,Manual,19.0,Maruti
7487,7487,Renault KWID AMT,380000,639000,2017,Individual,60000,First Owner,Petrol,Automatic,24.04,Renault
7488,7488,Ford Ecosport 2015-2021,1075000,1419000,2018,Dealer,11000,First Owner,Petrol,Automatic,14.8,Ford
7489,7489,Ford Ecosport 2015-2021,1125000,1419000,2019,Dealer,19375,First Owner,Petrol,Automatic,14.8,Ford
7490,7490,Maruti Alto 800,285000,480000,2015,Dealer,22000,First Owner,Petrol,Manual,22.74,Maruti
7491,7491,Volkswagen Polo GT,525000,1175000,2014,Dealer,62000,First Owner,Petrol,Automatic,17.21,Volkswagen
7492,7492,Honda City 1.5,785000,1805999,2015,Dealer,31996,First Owner,Petrol,Manual,17.0,Honda
7493,7493,Hyundai Grand i10,360000,709000,2014,Individual,50000,First Owner,Petrol,Manual,18.9,Hyundai
7494,7494,Maruti Swift LXI,509999,986000,2015,Dealer,65000,First Owner,Petrol,Manual,20.4,Maruti
7495,7495,Tata Nexon 1.5,1000000,1587000,2018,Individual,36000,First Owner,Diesel,Manual,21.5,Tata
7496,7496,Hyundai Verna CRDi,960000,1844000,2018,Individual,35000,First Owner,Diesel,Manual,22.0,Hyundai
7497,7497,Tata Tiago 1.2,425000,777000,2017,Individual,15000,First Owner,Petrol,Manual,23.84,Tata
7498,7498,Honda City i,625000,1830999,2015,Dealer,71000,First Owner,Diesel,Manual,26.0,Honda
7499,7499,Volkswagen Polo 1.2,675000,1208000,2017,Dealer,55000,First Owner,Petrol,Manual,16.2,Volkswagen
7500,7500,Maruti Alto 800,200000,469000,2014,Individual,30000,First Owner,Petrol,Manual,22.74,Maruti
7501,7501,Hyundai i20 Magna,600000,1278000,2019,Individual,10000,First Owner,Petrol,Manual,18.6,Hyundai
7502,7502,Skoda Rapid 1.6,950000,1662000,2019,Individual,20000,First Owner,Petrol,Automatic,14.84,Skoda
7503,7503,Honda City 1.5,340000,1698999,2010,Dealer,78000,First Owner,Petrol,Manual,17.0,Honda
7504,7504,Hyundai i20 2015-2017,585000,1324000,2017,Individual,50000,First Owner,Petrol,Manual,18.6,Hyundai
7505,7505,Honda Amaze VX,500000,1066000,2013,Dealer,78000,First Owner,Petrol,Automatic,15.5,Honda
7506,7506,Hyundai Verna SX,1150000,1766000,2018,Dealer,33000,First Owner,Petrol,Manual,17.7,Hyundai
7507,7507,Honda WR-V Exclusive,700000,1149000,2017,Individual,80000,First Owner,Petrol,Manual,17.5,Honda
7508,7508,Hyundai Creta 1.6,930000,2053000,2017,Dealer,50000,First Owner,Petrol,Manual,13.0,Hyundai
7509,7509,Volkswagen Polo 2015-2019,975000,1175000,2019,Dealer,7121,First Owner,Petrol,Automatic,17.21,Volkswagen
7510,7510,Maruti Wagon R,110000,701000,2010,Dealer,65000,First Owner,Petrol,Manual,18.9,Maruti
7511,7511,Hyundai Verna 1.6,390000,1811000,2011,Dealer,57501,First Owner,Diesel,Manual,22.32,Hyundai
7512,7512,Mahindra Bolero 2011-2019,600000,1031000,2014,Individual,140000,First Owner,Diesel,Manual,15.96,Mahindra
7513,7513,Hyundai i20 1.2,750000,1402000,2017,Dealer,18000,First Owner,Petrol,Manual,18.6,Hyundai
7514,7514,Mahindra Bolero 2011-2019,390000,1024000,2013,Individual,65000,First Owner,Diesel,Manual,15.96,Mahindra
7515,7515,Honda City i,690000,1753000,2015,Individual,56000,First Owner,Diesel,Manual,25.1,Honda
7516,7516,Hyundai i20 1.2,375000,1402000,2010,Dealer,64000,First Owner,Petrol,Manual,18.5,Hyundai
7517,7517,Maruti Swift VXI,600000,914000,2019,Individual,5000,First Owner,Petrol,Manual,21.21,Maruti
7518,7518,Honda City i,800000,1729000,2015,Individual,20000,First Owner,Petrol,Automatic,18.0,Honda
7519,7519,Mahindra XUV500 W10,1135000,2254000,2016,Individual,35000,First Owner,Diesel,Manual,16.0,Mahindra
7520,7520,Volkswagen Vento 1.6,590000,1714999,2013,Dealer,49000,First Owner,Petrol,Manual,16.09,Volkswagen
7521,7521,Ford Ecosport 2015-2021,860000,1390000,2018,Individual,40000,First Owner,Petrol,Manual,17.0,Ford
7522,7522,Maruti Celerio ZXI,475000,672000,2017,Dealer,28960,First Owner,Petrol,Automatic,23.1,Maruti
7523,7523,Volkswagen Vento Petrol,350000,1583000,2013,Individual,80000,First Owner,Petrol,Manual,15.04,Volkswagen
7524,7524,Hyundai Creta 1.6,1200000,1975000,2018,Individual,50000,First Owner,Diesel,Manual,19.67,Hyundai
7525,7525,Mahindra XUV500 W10,1285000,2328000,2017,Dealer,51524,First Owner,Diesel,Manual,16.0,Mahindra
7526,7526,Maruti Baleno Alpha,790000,1095000,2017,Individual,40000,First Owner,Petrol,Manual,21.4,Maruti
7527,7527,Maruti Ciaz AT,710000,1314000,2017,Dealer,59000,First Owner,Petrol,Automatic,19.12,Maruti
7528,7528,Ford Ecosport 2015-2021,944999,1419000,2018,Dealer,22506,First Owner,Petrol,Manual,17.0,Ford
7529,7529,Hyundai Verna 1.6,725000,1766000,2016,Dealer,40125,First Owner,Petrol,Manual,17.01,Hyundai
7530,7530,Hyundai Grand i10,450000,709000,2018,Individual,35000,First Owner,Petrol,Manual,18.9,Hyundai
7531,7531,Hyundai Santro Sportz,459999,707000,2019,Individual,10000,First Owner,Petrol,Manual,20.3,Hyundai
7532,7532,Honda City 1.5,600000,1714999,2010,Individual,25000,First Owner,Petrol,Automatic,16.8,Honda
7533,7533,Ford Figo Diesel,445000,988000,2015,Dealer,67362,First Owner,Diesel,Manual,20.0,Ford
7534,7534,Hyundai i20 1.4,450000,1327000,2012,Individual,113000,First Owner,Diesel,Manual,23.0,Hyundai
7535,7535,Mahindra Scorpio 1.99,900000,1939999,2015,Individual,110000,First Owner,Diesel,Manual,15.4,Mahindra
7536,7536,Maruti Alto 800,299000,493000,2018,Trustmark Dealer,31243,First Owner,CNG,Manual,33.44,Maruti
7537,7537,Hyundai i20 Sportz,700000,1290000,2020,Individual,20000,First Owner,Petrol,Automatic,19.65,Hyundai
7538,7538,Maruti Swift Dzire,530000,1066000,2015,Individual,35000,First Owner,Petrol,Manual,20.85,Maruti
7539,7539,Hyundai i10 Magna,185000,657000,2010,Dealer,70000,First Owner,Petrol,Manual,19.81,Hyundai
7540,7540,Maruti Swift VXI,580000,986000,2018,Individual,18000,First Owner,Petrol,Manual,22.0,Maruti
7541,7541,Tata Tiago 1.2,545000,827000,2018,Dealer,35505,First Owner,Petrol,Manual,23.84,Tata
7542,7542,Hyundai i20 2015-2017,700000,1283000,2016,Individual,60000,First Owner,Diesel,Manual,22.54,Hyundai
7543,7543,Mahindra XUV500 W8,825000,2491000,2013,Dealer,95000,First Owner,Diesel,Manual,15.1,Mahindra
7544,7544,Hyundai Verna CRDi,1200000,1811000,2018,Individual,30000,First Owner,Diesel,Automatic,22.0,Hyundai
7545,7545,Mahindra Thar CRDe,825000,1657999,2016,Dealer,5000,First Owner,Diesel,Manual,16.55,Mahindra
7546,7546,Honda Amaze S,395000,1202000,2015,Dealer,92707,First Owner,Diesel,Manual,25.8,Honda
7547,7547,Mahindra Thar CRDe,850000,1592000,2018,Individual,40000,First Owner,Diesel,Manual,16.55,Mahindra
7548,7548,Honda Amaze SX,650000,1024000,2019,Dealer,15787,First Owner,Petrol,Manual,18.0,Honda
7549,7549,Honda City i-DTEC,591000,1768000,2014,Dealer,56664,First Owner,Diesel,Manual,25.6,Honda
7550,7550,Mahindra XUV500 R,1250000,2491000,2017,Dealer,112000,First Owner,Diesel,Manual,16.0,Mahindra
7551,7551,Ford Figo Diesel,285000,967000,2014,Dealer,67700,First Owner,Diesel,Manual,20.0,Ford
7552,7552,Honda Jazz 1.2,825000,1183000,2019,Dealer,12000,First Owner,Petrol,Manual,18.7,Honda
7553,7553,Maruti Celerio VXI,449000,700000,2014,Dealer,29000,First Owner,Petrol,Automatic,23.1,Maruti
7554,7554,Volkswagen Polo 2015-2019,699000,1175000,2016,Dealer,32555,First Owner,Petrol,Automatic,17.21,Volkswagen
7555,7555,Hyundai Elantra 2.0,1125000,2354000,2018,Dealer,22000,First Owner,Petrol,Manual,14.59,Hyundai
7556,7556,Mahindra Scorpio S2,800000,1920000,2015,Individual,100000,First Owner,Diesel,Manual,15.4,Mahindra
7557,7557,Hyundai i20 1.2,600000,1278000,2017,Individual,70650,First Owner,Petrol,Manual,18.6,Hyundai
7558,7558,Hyundai i20 Diesel,650000,1327000,2018,Individual,90000,First Owner,Diesel,Manual,22.54,Hyundai
7559,7559,Maruti Wagon R,290000,733000,2012,Dealer,54000,First Owner,Petrol,Manual,18.9,Maruti
7560,7560,Hyundai Santro Sportz,500000,739000,2019,Individual,8000,First Owner,Petrol,Manual,20.3,Hyundai
7561,7561,Mahindra Bolero SLE,378000,1054000,2011,Dealer,73625,First Owner,Diesel,Manual,13.6,Mahindra
7562,7562,Mercedes-Benz C-Class C,850000,164000,2011,Dealer,40000,First Owner,Petrol,Automatic,11.74,Mercedes-Benz
7563,7563,Hyundai Elantra CRDi,950000,2529000,2012,Individual,90000,First Owner,Diesel,Manual,22.7,Hyundai
7564,7564,Ford Ecosport 2015-2021,590000,1379000,2016,Dealer,62131,First Owner,Diesel,Manual,21.7,Ford
7565,7565,Mahindra KUV 100,450000,930000,2016,Dealer,23521,First Owner,Petrol,Manual,18.15,Mahindra
7566,7566,Ford Ecosport 2015-2021,800000,1459000,2015,Individual,55375,First Owner,Diesel,Manual,22.77,Ford
7567,7567,Hyundai i10 Sportz,300000,770000,2014,Dealer,27123,First Owner,Petrol,Manual,20.36,Hyundai
7568,7568,Hyundai Grand i10,495000,771000,2015,Dealer,29000,First Owner,Petrol,Manual,18.9,Hyundai
7569,7569,Hyundai Grand i10,500000,770000,2014,Individual,40000,First Owner,Petrol,Manual,18.9,Hyundai
7570,7570,Maruti Swift AMT,620000,914000,2018,Individual,16000,First Owner,Petrol,Automatic,22.0,Maruti
7571,7571,Hyundai Elantra CRDi,935000,2531000,2016,Dealer,46000,First Owner,Diesel,Automatic,22.7,Hyundai
7572,7572,Maruti Swift Dzire,630000,986000,2019,Individual,50000,First Owner,Petrol,Manual,21.21,Maruti
7573,7573,Mahindra XUV500 W8,825000,2491000,2012,Dealer,120456,First Owner,Diesel,Manual,15.1,Mahindra
7574,7574,Honda City 1.5,500000,1710000,2013,Dealer,65000,First Owner,Petrol,Manual,17.0,Honda
7575,7575,Maruti Swift Dzire,585000,1046000,2015,Trustmark Dealer,43290,First Owner,Petrol,Manual,20.85,Maruti
7576,7576,Hyundai i20 2015-2017,459999,1197000,2014,Individual,44000,First Owner,Diesel,Manual,22.54,Hyundai
7577,7577,Hyundai i20 2015-2017,550000,1255000,2017,Individual,35000,First Owner,Petrol,Manual,18.6,Hyundai
7578,7578,Hyundai Verna 1.6,700000,1643000,2015,Dealer,75000,First Owner,Petrol,Automatic,15.74,Hyundai
7579,7579,Maruti Celerio VXI,434999,700000,2015,Dealer,76400,First Owner,Petrol,Automatic,23.1,Maruti
7580,7580,Hyundai i20 Asta,275000,1324000,2009,Dealer,85000,First Owner,Petrol,Manual,17.0,Hyundai
7581,7581,Maruti Eeco 5,409999,544000,2020,Individual,8200,First Owner,Petrol,Manual,16.11,Maruti
7582,7582,Hyundai i20 2015-2017,434999,1284000,2012,Dealer,74508,First Owner,Diesel,Manual,22.54,Hyundai
7583,7583,Hyundai Creta 1.6,1140000,2231000,2017,Dealer,33000,First Owner,Petrol,Manual,13.0,Hyundai
7584,7584,Honda Amaze V,894999,1177000,2018,Dealer,3919,First Owner,Diesel,Automatic,23.8,Honda
7585,7585,Tata Tiago 1.2,525000,819000,2017,Dealer,11300,First Owner,Petrol,Automatic,23.84,Tata
7586,7586,Volkswagen Polo GT,972000,1208000,2018,Dealer,26193,First Owner,Petrol,Automatic,17.21,Volkswagen
7587,7587,Hyundai Grand i10,490000,663000,2018,Individual,25000,First Owner,Petrol,Manual,18.9,Hyundai
7588,7588,Honda City i,580000,1830999,2014,Dealer,82911,First Owner,Diesel,Manual,26.0,Honda
7589,7589,Honda City 1.5,325000,1680000,2010,Dealer,65000,First Owner,Petrol,Manual,17.0,Honda
7590,7590,Hyundai i20 1.4,940000,1336000,2019,Dealer,15500,First Owner,Diesel,Manual,22.54,Hyundai
7591,7591,Honda Amaze S,375000,1177000,2013,Dealer,64000,First Owner,Diesel,Manual,25.8,Honda
7592,7592,Maruti Swift Dzire,600000,1003999,2019,Individual,11000,First Owner,Petrol,Manual,21.21,Maruti
7593,7593,Honda City i-VTEC,800000,1680000,2018,Dealer,41000,First Owner,Petrol,Manual,17.4,Honda
7594,7594,Honda Civic 1.8,350000,2461000,2008,Individual,60000,First Owner,Petrol,Manual,13.5,Honda
7595,7595,Hyundai i20 1.4,200000,1219000,2010,Individual,78500,First Owner,Diesel,Manual,23.0,Hyundai
7596,7596,Ford Aspire 1.2,430000,910000,2016,Dealer,43652,First Owner,Petrol,Manual,18.16,Ford
7597,7597,Maruti Swift VXI,315000,890000,2012,Individual,126000,First Owner,Petrol,Manual,18.6,Maruti
7598,7598,Hyundai Verna 1.6,800000,1913000,2013,Individual,80000,First Owner,Diesel,Manual,22.32,Hyundai
7599,7599,Mahindra Scorpio 1.99,900000,1889000,2015,Individual,120000,First Owner,Diesel,Manual,15.4,Mahindra
7600,7600,Honda City i,505000,1755000,2014,Dealer,68000,First Owner,Diesel,Manual,26.0,Honda
7601,7601,Maruti Ertiga ZXI,595000,1206000,2014,Dealer,46000,First Owner,Petrol,Manual,19.01,Maruti
7602,7602,Ford Freestyle Titanium,680000,882000,2018,Individual,30000,First Owner,Petrol,Manual,19.0,Ford
7603,7603,Maruti Alto 800,185000,449000,2013,Individual,35000,First Owner,Petrol,Manual,22.74,Maruti
7604,7604,Honda City i,620000,1679000,2015,Individual,90000,First Owner,Diesel,Manual,26.0,Honda
7605,7605,Mahindra XUV500 W8,780000,2254000,2014,Individual,90000,First Owner,Diesel,Manual,15.1,Mahindra
7606,7606,Maruti Swift VXI,350000,986000,2010,Individual,36000,First Owner,Petrol,Manual,16.6,Maruti
7607,7607,Maruti Alto 800,290000,469000,2017,Individual,50000,First Owner,Petrol,Manual,24.7,Maruti
7608,7608,Mahindra XUV500 W8,825000,2491000,2012,Dealer,74000,First Owner,Diesel,Manual,15.1,Mahindra
7609,7609,Maruti Celerio VXI,468000,672000,2017,Dealer,17210,First Owner,Petrol,Automatic,23.1,Maruti
7610,7610,Renault KWID 1.0,370000,639000,2017,Individual,15000,First Owner,Petrol,Manual,23.01,Renault
7611,7611,Honda City i-VTEC,790000,1698999,2017,Dealer,29000,First Owner,Petrol,Manual,17.4,Honda
7612,7612,Hyundai Verna 1.6,530000,1882999,2011,Individual,110000,First Owner,Diesel,Manual,22.32,Hyundai
7613,7613,Hyundai i20 1.2,685000,1402000,2017,Dealer,11577,First Owner,Petrol,Manual,18.6,Hyundai
7614,7614,Hyundai i20 Asta,430000,1324000,2013,Trustmark Dealer,64321,First Owner,Petrol,Manual,18.5,Hyundai
7615,7615,Maruti Celerio VXI,415000,643000,2016,Dealer,67000,First Owner,Petrol,Automatic,23.1,Maruti
7616,7616,Hyundai Creta 1.6,1100000,1980999,2017,Individual,50000,First Owner,Petrol,Automatic,13.0,Hyundai
7617,7617,Maruti Alto 800,400000,480000,2020,Individual,5000,First Owner,Petrol,Manual,22.05,Maruti
7618,7618,Maruti Alto 800,350000,505999,2018,Dealer,58000,First Owner,CNG,Manual,33.44,Maruti
7619,7619,Volkswagen Polo Select,745000,1175000,2018,Dealer,7000,First Owner,Petrol,Manual,16.47,Volkswagen
7620,7620,Hyundai Grand i10,420000,657000,2016,Dealer,45500,First Owner,Petrol,Manual,18.9,Hyundai
7621,7621,Tata Tiago 1.2,400000,761000,2017,Individual,30000,First Owner,Petrol,Manual,23.84,Tata
7622,7622,Mahindra Thar CRDe,795000,1657999,2017,Dealer,42000,First Owner,Diesel,Manual,16.55,Mahindra
7623,7623,Maruti Celerio VXI,400000,672000,2017,Individual,60000,First Owner,Petrol,Manual,23.1,Maruti
7624,7624,Mercedes-Benz C-Class C250,1350000,173000,2011,Dealer,22800,First Owner,Petrol,Automatic,11.74,Mercedes-Benz
7625,7625,Hyundai Verna 1.6,375000,1645000,2013,Individual,80000,First Owner,Petrol,Manual,17.01,Hyundai
7626,7626,Ford Figo Diesel,240000,933000,2012,Individual,80000,First Owner,Diesel,Manual,20.0,Ford
7627,7627,Maruti Alto 800,260000,480000,2015,Dealer,15200,First Owner,Petrol,Manual,22.74,Maruti
7628,7628,Mahindra XUV500 W5,1265000,2491000,2018,Dealer,29890,First Owner,Diesel,Manual,15.1,Mahindra
7629,7629,Hyundai Grand i10,475000,771000,2014,Dealer,35000,First Owner,Petrol,Manual,18.9,Hyundai
7630,7630,Hyundai Creta 1.6,1275000,2229000,2018,Dealer,40000,First Owner,Diesel,Manual,19.67,Hyundai
7631,7631,Mahindra Bolero 2011-2019,509999,1099000,2013,Individual,120000,First Owner,Diesel,Manual,15.96,Mahindra
7632,7632,Honda Civic 1.8,320000,2524000,2010,Dealer,77000,First Owner,Petrol,Manual,13.5,Honda
7633,7633,Mahindra XUV500 AT,1300000,2235000,2017,Individual,80000,First Owner,Diesel,Automatic,16.0,Mahindra
7634,7634,Hyundai Creta 1.6,940000,2059000,2018,Individual,12000,First Owner,Petrol,Manual,15.29,Hyundai
7635,7635,Maruti Baleno Alpha,770000,1008000,2019,Individual,15000,First Owner,Petrol,Automatic,21.4,Maruti
7636,7636,Mahindra XUV500 2011-2015,875000,2491000,2012,Individual,80000,First Owner,Diesel,Manual,15.1,Mahindra
7637,7637,Hyundai i20 1.4,861000,1284000,2019,Dealer,16000,First Owner,Diesel,Manual,22.54,Hyundai
7638,7638,Renault KWID RXT,350000,639000,2017,Individual,18000,First Owner,Petrol,Manual,25.17,Renault
7639,7639,Maruti Swift Dzire,745000,1032000,2017,Dealer,3700,First Owner,Petrol,Automatic,21.21,Maruti
7640,7640,Toyota Yaris G,1050000,1651000,2018,Individual,25000,First Owner,Petrol,Manual,17.1,Toyota
7641,7641,Hyundai Verna CRDi,260000,1732999,2009,Dealer,74475,First Owner,Diesel,Manual,16.8,Hyundai
7642,7642,Hyundai Verna SX,885000,1652000,2018,Dealer,28246,First Owner,Petrol,Manual,17.7,Hyundai
7643,7643,Mahindra Scorpio Intelli,1270000,1869000,2017,Dealer,68500,First Owner,Diesel,Manual,15.4,Mahindra
7644,7644,Honda City i,660000,1805999,2015,Dealer,85118,First Owner,Petrol,Automatic,18.0,Honda
7645,7645,Honda City V,869999,1698999,2018,Dealer,20000,First Owner,Petrol,Manual,17.8,Honda
7646,7646,Maruti Wagon R,240000,707000,2012,Individual,40000,First Owner,Petrol,Manual,18.9,Maruti
7647,7647,Mahindra XUV500 W5,1240000,2491000,2018,Dealer,29000,First Owner,Diesel,Manual,15.1,Mahindra
7648,7648,Maruti Wagon R,355000,764000,2012,Dealer,58700,First Owner,Petrol,Manual,21.79,Maruti
7649,7649,Mahindra XUV500 W4,675000,2216000,2015,Individual,50000,First Owner,Diesel,Manual,15.1,Mahindra
7650,7650,Maruti Swift LXI,380000,898000,2016,Individual,46000,First Owner,Petrol,Manual,20.4,Maruti
7651,7651,Maruti Alto 800,365000,449000,2020,Individual,7000,First Owner,Petrol,Manual,22.05,Maruti
7652,7652,Tata Nexon 1.5,790000,1574000,2018,Dealer,69000,First Owner,Diesel,Manual,21.5,Tata
7653,7653,Hyundai i20 Asta,685000,1284000,2015,Dealer,94532,First Owner,Diesel,Manual,22.54,Hyundai
7654,7654,Ford Aspire 1.5,550000,1046000,2016,Individual,111000,First Owner,Diesel,Manual,25.83,Ford
7655,7655,Maruti Alto 800,300000,445000,2018,Individual,25000,First Owner,Petrol,Manual,24.7,Maruti
7656,7656,Maruti Swift VXI,450000,890000,2016,Individual,30000,First Owner,Petrol,Manual,21.21,Maruti
7657,7657,Mahindra XUV500 AT,1175000,2339000,2016,Dealer,99000,First Owner,Diesel,Automatic,16.0,Mahindra
7658,7658,Maruti Wagon R,229999,688000,2012,Individual,50000,First Owner,Petrol,Manual,18.9,Maruti
7659,7659,Ford Figo Petrol,315000,856000,2012,Dealer,32000,First Owner,Petrol,Manual,15.6,Ford
7660,7660,Maruti Ignis Sigma,465000,877000,2017,Dealer,35318,First Owner,Petrol,Manual,20.89,Maruti
7661,7661,Maruti Swift ZXI,635000,986000,2015,Dealer,47529,First Owner,Petrol,Manual,21.21,Maruti
7662,7662,Tata Tigor XZ,740000,921000,2019,Individual,5000,First Owner,Petrol,Manual,20.3,Tata
7663,7663,Hyundai Verna 1.6,875000,1913000,2016,Dealer,52000,First Owner,Diesel,Manual,23.9,Hyundai
7664,7664,Honda City i,875000,1698999,2017,Dealer,27000,First Owner,Petrol,Manual,17.8,Honda
7665,7665,Hyundai Creta 1.6,880000,1975000,2016,Individual,60000,First Owner,Diesel,Manual,19.67,Hyundai
7666,7666,Maruti Wagon R,300000,743000,2012,Individual,35000,First Owner,Petrol,Manual,18.9,Maruti
7667,7667,Hyundai Creta 1.6,944999,2053000,2016,Dealer,46432,First Owner,Petrol,Manual,15.8,Hyundai
7668,7668,Hyundai Venue SX,1100000,1337000,2019,Individual,6500,First Owner,Petrol,Automatic,18.15,Hyundai
7669,7669,Hyundai Verna VTVT,1125000,1652000,2018,Dealer,16000,First Owner,Petrol,Automatic,17.0,Hyundai
7670,7670,Mahindra Scorpio 2009-2014,525000,1869000,2013,Individual,54000,First Owner,Diesel,Manual,14.0,Mahindra
7671,7671,Hyundai Creta 1.6,1115000,2229000,2016,Individual,108000,First Owner,Diesel,Manual,19.67,Hyundai
7672,7672,Hyundai i10 Sportz,315000,742000,2012,Dealer,49000,First Owner,Petrol,Automatic,16.95,Hyundai
7673,7673,Maruti Swift AMT,675000,943000,2018,Dealer,26000,First Owner,Petrol,Automatic,22.0,Maruti
7674,7674,Tata Nexon 1.2,650000,1276000,2017,Individual,20000,First Owner,Petrol,Manual,17.0,Tata
7675,7675,Maruti Swift Dzire,385000,1005000,2015,Individual,120000,First Owner,Petrol,Manual,20.85,Maruti
7676,7676,Mahindra XUV500 W8,775000,2491000,2012,Dealer,74000,First Owner,Diesel,Manual,15.1,Mahindra
7677,7677,Maruti Wagon R,484999,629000,2018,Dealer,77000,First Owner,CNG,Manual,26.6,Maruti
7678,7678,Maruti Swift Dzire,459999,1066000,2014,Dealer,57028,First Owner,Petrol,Manual,21.21,Maruti
7679,7679,Volkswagen Vento Petrol,375000,1714999,2010,Dealer,55000,First Owner,Petrol,Manual,15.04,Volkswagen
